"Location","nation","id","Country","Country_work","gender","what_participant_group","field_research","total_research","percent_Applied_Research_current","percent_Applied_Research_past","percent_Fundamental_Research_past","percent_fundemental_research_current","percent_Use_inspired_Research_current","percent_Use_inspired_Research_past","changed","majority_current","majority_past","curr_past.app","curr_past.use","curr_past.fund","app_mean","app_sd","use_mean","use_sd","fund_mean","fund_sd"
"New Zealand","New Zealand",2449,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,0,100,70,10,0,"Yes","fund.current","fund.past",20,10,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2452,"New Zealand","New Zealand","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",60,20,50,10,10,0,0,"Yes","fund.current","app.past",-30,0,0,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","New Zealand",2458,"United Kingdom","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,30,20,10,0,70,70,"Yes","use.current","use.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2462,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,90,70,30,10,"Yes","fund.current","fund.past",0,20,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2465,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,10,0,30,20,70,70,"Yes","use.current","use.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2468,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,70,40,30,10,20,30,"Yes","app.current","fund.past",30,-10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2470,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,40,20,40,10,50,40,"Yes","use.current","fund.past",20,10,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2471,"New Zealand","","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,10,90,50,0,0,"Yes","fund.app.half.current","fund.past",40,0,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2472,"New Zealand","New Zealand","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Engineering",100,30,80,20,70,0,0,"Yes","fund.current","app.past",-50,0,50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2473,"New Zealand","New Zealand","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,80,50,0,0,20,50,"Yes","app.current","app.past",30,-30,0,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2475,"New Zealand","New Zealand","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Social Science / Humanities",100,30,0,100,10,60,0,"Yes","use.current","fund.past",30,60,-90,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2476,"New Zealand","","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",90,10,0,90,50,40,0,"Yes","fund.current","fund.past",10,40,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New York","United States",2489,"United States","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,0,50,0,0,100,50,"Yes","use.current","app.past",-50,50,0,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2491,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,30,30,0,50,40,"Yes","app.current","fund.past",20,10,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"France","New Zealand",2492,"France","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,30,0,100,70,0,0,"Yes","fund.current","fund.past",30,0,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","New Zealand",2493,"","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,40,20,20,20,40,60,"Yes","fund.current","use.past",20,-20,0,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",2496,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,0,0,50,60,40,50,"Yes","fund.current","fund.app.half.past",0,-10,10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Virginia","United States",2503,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,100,70,20,0,"Yes","fund.current","fund.past",0,20,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Japan","United States",2504,"Japan","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,10,70,50,30,20,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Minnesota","United States",2505,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,30,10,80,50,20,10,"Yes","fund.current","fund.past",20,10,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Virginia","United States",2507,"United States","United States","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,30,10,50,30,40,40,"Yes","fund.current","fund.past",20,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Virginia","United States",2508,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,80,30,70,20,"Yes","use.current","fund.past",0,50,-50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Idaho","United States",2517,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,70,50,10,10,20,40,"Yes","app.current","app.past",20,-20,0,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Virginia","United States",2521,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,10,0,80,30,50,20,"Yes","use.current","fund.past",10,30,-50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Idaho","United States",2524,"United States","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Interdisciplinary Science",100,20,10,70,30,50,20,"Yes","use.current","fund.past",10,30,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Utah","United States",2529,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,30,20,70,50,20,10,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","United States",2531,"","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,90,60,30,10,"Yes","fund.current","fund.past",10,20,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Idaho","United States",2534,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,100,90,0,0,"Yes","fund.current","fund.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Idaho","United States",2536,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,70,50,50,30,0,0,"Yes","app.current","fund.app.half.past",20,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Utah","United States",2538,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,100,70,20,0,0,10,"Yes","app.current","app.past",30,-10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Utah","United Kingdom",2543,"United States","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,90,70,30,10,"Yes","fund.current","fund.past",0,20,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Switzerland","United States",2545,"Switzerland","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,80,30,70,20,"Yes","use.current","fund.past",0,50,-50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Utah","United States",2548,"United States","United States","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Engineering",100,10,0,90,70,20,10,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Minnesota","United States",2549,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,10,0,90,70,20,10,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
